timestamp_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gnss_valid,gnss_lat,gnss_lon,gnss_alt,true_pos_x,true_pos_y,true_pos_z,true_vel_x,true_vel_y,true_vel_z,is_stopped
24.5000,0.14966,-0.03839,9.68676,0.00246,-0.00139,-0.00327,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
24.5200,0.05180,-0.05888,9.74923,0.00737,-0.00751,0.00175,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
24.5400,0.00299,0.06884,9.85338,0.00263,-0.00653,0.00870,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
24.5600,0.14795,0.02183,9.91160,0.00685,-0.01404,-0.00201,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
24.5800,0.02360,-0.08807,9.77149,-0.01298,-0.01377,0.00295,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
24.6000,0.03445,-0.09344,9.86296,-0.00147,0.00572,0.00371,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
24.6200,0.09571,-0.01374,9.74448,0.00127,-0.01288,0.00414,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
24.6400,-0.01961,0.00056,9.74926,0.00212,0.00158,0.01226,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
24.6600,-0.02113,-0.02858,9.87138,0.01438,-0.01485,-0.00229,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
24.6800,0.26436,-0.05185,9.70537,-0.00266,-0.02515,0.00693,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
24.7000,0.10478,-0.10293,9.81899,0.00939,-0.01700,-0.00557,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
24.7200,0.02175,-0.09019,9.83314,-0.00811,-0.00129,0.00381,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
24.7400,0.08394,-0.01397,9.87319,-0.00957,0.00094,0.00235,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
24.7600,0.02667,0.05386,9.79910,0.01281,0.00856,0.01102,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
24.7800,-0.03845,-0.20490,9.94296,0.00289,-0.00896,0.01439,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
24.8000,-0.02892,-0.06393,9.89864,-0.00691,-0.00388,0.01371,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
24.8200,0.05689,0.06979,9.94734,0.00206,-0.02169,-0.00385,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
24.8400,0.10107,-0.15402,9.83051,0.00471,0.00876,0.00040,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
24.8600,-0.01148,-0.03420,9.88472,0.00077,0.00539,-0.00139,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
24.8800,0.04961,0.00562,9.82463,0.00872,-0.00181,0.01131,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
24.9000,0.05553,0.00011,9.80606,-0.00305,0.00680,0.01008,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
24.9200,-0.04184,-0.01553,9.66675,-0.00259,0.00469,0.00400,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
24.9400,0.04943,-0.27131,9.82527,0.00471,0.00072,0.01270,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
24.9600,0.02318,-0.04325,9.75008,0.00036,-0.01309,-0.00978,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
24.9800,-0.04681,0.09069,9.83501,0.00376,-0.00711,-0.00932,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.0000,0.11489,-0.20378,9.81227,0.00156,-0.00116,-0.00081,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.0200,-0.10704,-0.09409,9.79675,-0.00418,0.00476,-0.00471,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.0400,0.06408,-0.01734,9.93349,0.00093,0.00333,0.00362,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.0600,0.07475,-0.15024,9.64559,0.00502,0.00045,0.00880,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.0800,-0.00199,0.08918,9.81986,0.00537,0.00176,0.01875,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.1000,0.01464,-0.08226,9.73680,0.01442,0.00037,0.00862,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.1200,0.28934,-0.00400,9.75246,0.00043,-0.01080,0.00183,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.1400,0.00779,-0.07696,9.74519,0.01474,-0.00061,0.00320,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.1600,0.10061,0.00769,9.87871,0.00748,-0.00193,0.01036,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.1800,0.10025,-0.01698,9.83902,0.01424,-0.00682,0.00813,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.2000,0.07311,-0.07876,9.79202,-0.00083,-0.00694,-0.00667,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.2200,-0.01212,-0.00870,9.95793,0.00644,-0.02380,0.01013,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.2400,-0.00465,0.00625,9.85552,0.00046,-0.00382,0.00482,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.2600,0.14755,-0.03157,9.94349,0.00952,0.00234,-0.00929,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.2800,0.12933,-0.06663,9.91391,-0.00578,-0.01248,0.02081,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.3000,-0.03656,0.06169,9.86612,-0.00136,-0.00336,-0.00541,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.3200,0.03890,-0.11662,9.82501,0.00940,-0.00097,-0.00686,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.3400,0.10812,-0.03057,9.81328,0.00797,-0.00434,-0.00433,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.3600,0.18782,-0.03138,9.85014,-0.00124,0.00644,0.00080,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.3800,-0.08360,-0.08429,9.96279,0.00866,-0.00504,0.01599,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.4000,0.09984,-0.05133,9.84338,0.00463,-0.00966,0.00504,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.4200,0.06468,-0.16496,9.84150,-0.00042,0.00522,-0.00976,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.4400,0.00948,-0.06854,9.93346,0.00165,0.01137,0.01030,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.4600,0.00718,-0.01083,9.82832,0.00888,-0.01366,-0.00159,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.4800,0.07646,0.06806,9.68049,0.01300,-0.00412,-0.01007,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.5000,-0.20014,-0.15235,9.85507,0.00147,0.00207,0.00060,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.5200,-0.04864,-0.06305,9.85934,0.00385,-0.00931,0.01221,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.5400,-0.00971,-0.09958,9.81326,0.01060,-0.00406,-0.00056,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.5600,0.11409,0.14142,9.87342,0.01187,0.00529,0.00015,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.5800,0.04213,-0.13260,9.84025,-0.00301,-0.00622,-0.00100,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.6000,0.01703,0.01258,9.84709,-0.01291,-0.00897,-0.00716,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.6200,0.05952,0.01027,9.87717,-0.00430,-0.00103,0.00124,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.6400,-0.05106,0.02935,9.92209,0.00959,-0.00787,0.01443,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.6600,0.00051,0.02228,9.81578,0.00021,-0.02237,0.00258,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.6800,0.04729,-0.06280,9.99715,-0.00730,-0.00751,-0.00224,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.7000,-0.00510,0.05251,9.97489,-0.00361,-0.00878,-0.00426,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.7200,0.14450,0.05968,9.84817,-0.00917,-0.01345,0.00637,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.7400,0.08395,-0.19529,9.83095,0.01495,-0.00474,0.01692,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.7600,0.09192,-0.11674,9.83324,0.00097,-0.01062,-0.00276,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.7800,0.16054,-0.10819,9.94292,-0.00149,-0.00321,0.00949,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.8000,-0.00788,0.01543,9.69294,0.00552,-0.02275,0.00319,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.8200,0.10834,0.01978,9.75278,-0.00736,-0.00851,0.00649,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.8400,-0.12255,-0.03106,9.88156,-0.00026,0.00120,0.00679,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.8600,-0.00333,-0.18490,9.86732,-0.00562,-0.00763,0.00883,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.8800,0.15339,-0.03304,9.90098,-0.00956,-0.00104,0.00452,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.9000,0.13834,-0.07324,9.83732,0.01047,-0.00374,-0.00387,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.9200,0.24413,-0.11629,9.85147,0.00477,-0.00086,0.00348,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.9400,0.02522,-0.04879,9.76738,0.01920,-0.00476,0.00978,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.9600,0.01323,-0.05838,9.82021,-0.01040,-0.00428,0.00174,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
25.9800,0.13372,-0.12574,9.81048,-0.00519,0.00854,-0.00196,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.0000,0.08498,0.04761,9.84496,-0.00901,-0.01391,0.01188,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.0200,-0.06085,0.00136,9.86580,0.00502,0.00077,-0.00247,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.0400,-0.03804,0.02719,9.80630,-0.02000,0.00219,-0.00329,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.0600,0.07737,0.08143,9.85799,0.00997,-0.00177,0.01770,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.0800,-0.04497,-0.03066,9.91050,0.00048,0.00622,0.00154,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.1000,0.20555,0.13978,9.87922,0.00642,0.00653,-0.00450,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.1200,-0.06496,0.07051,9.87857,0.00019,-0.00291,-0.01409,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.1400,0.02476,-0.09024,9.93010,0.00996,0.00161,0.00816,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.1600,-0.07979,0.01725,9.90700,0.01196,0.01395,-0.00854,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.1800,0.00892,-0.08938,9.87045,0.00211,-0.00487,0.01322,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.2000,-0.04811,-0.11329,9.77471,-0.00088,-0.01283,0.00461,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.2200,0.02676,-0.09292,9.92655,0.00152,0.00550,0.00344,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.2400,0.03806,-0.07502,9.85609,0.00770,-0.00629,0.00915,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.2600,-0.02502,0.03072,9.81026,0.00881,-0.00251,0.01717,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.2800,-0.05233,-0.14809,9.80735,-0.00908,-0.01406,0.00997,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.3000,0.03967,-0.06837,9.82569,-0.00278,0.01020,-0.00088,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.3200,-0.06577,0.03368,9.83939,0.01831,-0.00721,0.01177,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.3400,0.12658,-0.07171,9.79722,0.00793,0.00160,-0.00628,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.3600,-0.05027,-0.23291,9.90428,-0.00009,-0.00430,-0.00853,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.3800,-0.04785,-0.06824,9.80286,0.00294,0.00167,0.02316,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.4000,0.03840,0.05923,9.79025,-0.01140,-0.00582,-0.00778,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.4200,0.04117,-0.09244,9.70031,0.01589,-0.00730,-0.00810,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.4400,0.11185,-0.08829,9.94386,-0.00387,-0.00733,0.00776,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.4600,0.08746,0.03148,9.84947,0.00623,0.00297,0.00660,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.4800,0.02859,-0.14562,9.90458,0.00234,-0.00631,0.01522,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.5000,-0.07423,0.10152,9.85487,0.00454,-0.00616,-0.00834,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.5200,0.02883,-0.00322,9.91075,0.00042,-0.02054,-0.00733,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.5400,0.20416,-0.11740,9.97081,-0.00547,-0.00446,0.01000,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.5600,-0.02562,0.09738,9.86271,0.00569,-0.00514,0.01027,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.5800,0.16630,-0.04050,9.99503,-0.00289,0.00311,0.00891,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.6000,-0.04549,-0.01290,9.85724,-0.00483,-0.00014,0.00617,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.6200,0.03419,-0.03549,9.84945,-0.00094,-0.00188,-0.00015,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.6400,0.25254,-0.14275,9.80987,-0.00205,0.01332,-0.00556,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.6600,0.07407,-0.01013,9.88334,0.01189,0.00673,0.00139,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.6800,0.05552,-0.17913,9.86458,-0.00435,-0.00449,-0.00848,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.7000,0.07239,-0.16573,9.86851,-0.00781,-0.00980,0.01424,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.7200,0.08703,0.06194,9.98143,-0.00418,0.00899,-0.00672,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.7400,0.09969,-0.06947,9.78223,0.00692,0.00456,0.01232,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.7600,0.05719,-0.01944,9.89880,0.00443,0.00133,0.00663,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.7800,0.10742,-0.16018,9.84615,-0.00907,-0.00079,0.01814,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.8000,0.00207,-0.01982,9.91717,-0.01454,-0.00718,0.00792,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.8200,-0.19176,-0.10814,9.94472,0.01002,-0.00001,0.01206,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.8400,0.05721,0.01443,9.83140,0.00293,-0.00806,0.01511,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.8600,0.16172,0.08039,9.82400,-0.00563,0.00722,0.00935,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.8800,0.06629,-0.08069,9.89070,-0.00668,0.00207,0.01603,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.9000,0.17048,0.02668,9.74609,0.00358,0.01412,-0.00195,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.9200,0.03527,0.08308,9.90602,0.02184,-0.00886,-0.00292,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.9400,0.13793,-0.12567,9.84091,0.00147,0.00529,0.00991,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.9600,0.07657,-0.06219,9.95385,0.03421,0.00253,0.00580,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
26.9800,-0.06383,-0.08100,9.83955,-0.00228,-0.00313,0.01922,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.0000,0.13977,-0.04271,9.75999,0.01270,-0.00339,-0.00881,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.0200,0.09699,0.05205,9.66258,-0.00460,-0.00388,0.01088,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.0400,-0.00126,-0.09657,9.91482,-0.00175,0.00134,-0.00389,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.0600,-0.06819,0.03042,9.87685,0.00938,-0.00726,-0.00136,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.0800,0.14886,-0.15184,9.95677,0.01256,0.00388,-0.00050,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.1000,-0.02532,-0.04680,9.75305,-0.00569,0.00216,0.01019,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.1200,-0.04397,0.02409,9.89299,0.01408,0.00155,0.01347,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.1400,0.07817,0.04839,9.75368,0.00103,-0.00331,0.00305,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.1600,0.07551,0.02075,9.88803,0.00058,-0.00889,0.01378,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.1800,0.06798,-0.11149,9.84115,-0.01195,-0.00272,0.00341,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.2000,-0.00596,0.09677,9.76416,0.00765,0.01449,0.01362,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.2200,0.03748,-0.12073,9.74769,-0.00129,-0.00850,-0.00076,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.2400,0.01389,-0.03818,9.89547,-0.00790,-0.00846,0.00372,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.2600,0.02436,0.11691,9.87523,-0.01091,0.00035,0.00937,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.2800,0.02999,-0.12707,9.99729,-0.00656,0.00229,0.00660,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.3000,0.08806,0.10655,9.90158,-0.00247,0.00585,-0.00005,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.3200,0.05308,-0.13345,9.77399,0.00241,-0.00006,-0.00862,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.3400,0.07978,-0.09555,9.95903,-0.00082,-0.01199,0.00561,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.3600,-0.03330,0.07152,9.85669,0.00079,0.00173,-0.00304,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.3800,-0.06313,0.00267,9.76868,-0.00680,0.00369,0.00920,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.4000,-0.06031,-0.07953,9.78435,0.01621,0.00425,0.00163,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.4200,0.08610,-0.13849,9.80284,0.00284,0.00062,0.00422,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.4400,0.05984,-0.02373,9.84356,-0.00037,-0.00641,0.00686,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.4600,0.07287,-0.01413,9.76236,-0.00599,0.00019,0.01677,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.4800,0.05219,-0.06293,9.87460,-0.00709,0.00747,0.00649,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.5000,-0.01356,-0.04334,9.81449,0.01249,-0.00462,0.00624,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.5200,0.08590,-0.08926,9.87215,0.00420,-0.01543,0.00702,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.5400,0.03634,-0.01960,9.85950,0.00407,0.00770,-0.00444,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.5600,0.01263,0.02333,9.89512,0.00568,0.01903,0.00991,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.5800,0.13048,-0.05457,9.77722,-0.00051,0.00270,0.00825,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.6000,0.07226,-0.04715,9.82675,0.00056,0.00280,0.01173,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.6200,-0.04050,0.03099,9.80459,0.00575,-0.00454,0.01753,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.6400,0.00655,-0.01571,9.90518,-0.00499,-0.00358,0.00287,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.6600,-0.00111,-0.06518,9.94561,-0.00279,0.00153,0.00752,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.6800,-0.07176,0.01153,9.74357,0.00702,-0.00706,0.00507,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.7000,-0.06354,-0.02021,9.93081,-0.00446,-0.00786,0.00864,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.7200,0.07837,-0.22473,10.01788,0.00623,0.00258,0.00385,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.7400,-0.10843,0.02398,9.81143,0.00635,-0.00475,0.00690,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.7600,-0.02200,0.03915,9.76158,0.01996,0.01490,0.01806,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.7800,0.14204,-0.03676,9.94997,0.00123,-0.01543,0.01703,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.8000,0.13031,-0.03251,9.75864,-0.00269,-0.01757,0.01256,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.8200,-0.08826,-0.00705,9.78915,-0.00941,-0.00109,0.00233,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.8400,0.10706,-0.13141,9.79606,-0.01710,-0.02047,0.01939,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.8600,0.20669,-0.02258,9.79074,-0.00039,0.00399,0.00088,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.8800,0.05901,-0.03102,9.81114,-0.00221,-0.00065,-0.00282,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.9000,0.07614,-0.06773,9.86684,0.01307,-0.00435,0.01236,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.9200,-0.10336,-0.06763,9.85887,0.01739,-0.01868,0.00423,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.9400,0.15654,-0.09280,9.83962,0.00465,-0.00152,0.01753,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.9600,0.07588,0.07622,9.82785,-0.00392,-0.00481,-0.00427,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
27.9800,0.07868,-0.06087,9.80291,0.00599,-0.01215,0.01116,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
28.0000,0.00173,0.06273,9.82523,0.00706,-0.00156,0.01095,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
28.0200,0.04880,-0.16307,9.93735,0.00130,0.00332,0.01052,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
28.0400,-0.02186,-0.10318,9.90908,-0.00043,0.00449,0.00357,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
28.0600,0.12187,0.00386,9.87969,-0.00099,-0.00114,0.01454,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
28.0800,0.03566,0.01249,9.86036,0.00300,0.01079,0.01461,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
28.1000,0.04635,-0.01284,9.80050,0.00062,-0.00052,0.01180,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
28.1200,0.09994,-0.11874,9.93481,0.00129,-0.01090,0.01569,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
28.1400,0.15706,-0.00890,9.91335,0.00814,0.00817,0.01082,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
28.1600,-0.06622,0.13078,9.94190,-0.00208,-0.01124,0.00904,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
28.1800,0.01774,-0.00360,9.91612,-0.00253,-0.01193,0.00809,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
28.2000,-0.00267,-0.01831,9.74918,-0.00002,0.00272,0.00985,0,,,,216.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1
